anio,mes,nacionalidad,total
2023,Marzo,Japón,153
2023,Marzo,Guatemala,150
2023,Marzo,Irlanda,147
2023,Marzo,India,135
2023,Marzo,Suecia,127
2023,Marzo,Honduras,115
2023,Marzo,Portugal,111
2023,Marzo,Kirguistán,102
2023,Marzo,Nueva Zelanda,94
2023,Marzo,República de Corea del Sur,91
2023,Marzo,Taiwán (República de China),87
2023,Marzo,Cuba,82
2023,Marzo,Rumania,76
2023,Marzo,Hungría,76
2023,Marzo,Filipinas,69
2023,Marzo,Paraguay,58
2023,Marzo,Nicaragua,55
2023,Marzo,Finlandia,53
2023,Marzo,Ucrania,49
2023,Marzo,Grecia,48
2023,Marzo,Eslovaquia,41
2023,Marzo,Sudáfrica,39
2023,Marzo,Sudán,34
2023,Marzo,Turquía,34
2023,Marzo,Croacia,34
2023,Marzo,Indonesia,33
2023,Marzo,Lituania,33
2023,Marzo,Bulgaria,28
2023,Marzo,Tailandia,23
2023,Marzo,Eslovenia,23
2023,Marzo,Singapur,21
2023,Marzo,Malasia,20
2023,Marzo,Malta,18
2023,Marzo,Arabia Saudita,16
2023,Marzo,Luxemburgo,16
2023,Marzo,Líbano,15
2023,Marzo,Jordania,15
2023,Marzo,Kazajistán,13
2023,Marzo,Estonia,13
2023,Marzo,Letonia,13
2023,Marzo,Marruecos,12
2023,Marzo,Chad,12
2023,Marzo,Serbia,11
2023,Marzo,Bielorrusia,10
2023,Marzo,Kenia,10
2023,Marzo,Kosovo,9
2023,Marzo,Surinam,9
2023,Marzo,Argelia,8
2023,Marzo,Guyana,8
2023,Marzo,Túnez,7
2023,Marzo,Nepal,7
2023,Marzo,Georgia,6
2023,Marzo,Zimbabue,6
2023,Marzo,Burkina Faso,6
2023,Marzo,Islandia,6
2023,Marzo,Azerbaiyán,5
2023,Marzo,Bahamas,5
2023,Marzo,Jamaica,5
2023,Marzo,Andorra,5
2023,Marzo,Armenia,5
2023,Marzo,Nigeria,4
2023,Marzo,Guinea-Bisau,4
2023,Marzo,Camerún,4
2023,Marzo,Egipto,4
2023,Marzo,Irán,4
2023,Marzo,Ruanda,3
2023,Marzo,Antigua República Yugoslava de Macedonia,3
2023,Marzo,Trinidad y Tobago,3
2023,Marzo,Namibia,3
2023,Marzo,Haití,3
2023,Marzo,Liechtenstein,3
2023,Marzo,Vietnam,3
2023,Marzo,Mozambique,2
2023,Marzo,Granada,2
2023,Marzo,Albania,2
2023,Marzo,Togo,2
2023,Marzo,Palestina,2
2023,Marzo,Omán,2
2023,Marzo,Mauricio,2
2023,Marzo,San Cristóbal y Nieves,2
2023,Marzo,Uganda,2
2023,Marzo,Kuwait,2
2023,Marzo,Montenegro,2
2023,Marzo,Bosnia y Herzegovina,2
2023,Marzo,Myanmar,1
2023,Marzo,Dominica,1
2023,Marzo,Mongolia,1
2023,Marzo,Cabo Verde,1
2023,Marzo,Liberia,1
2023,Marzo,Pakistán,1
2023,Marzo,Costa de Marfil,1
2023,Marzo,Islas Salomón,1
2023,Marzo,República Democrática Popular Lao,1
2023,Marzo,Yibuti,1
2023,Marzo,Camboya,1
2023,Marzo,Malí,1
2023,Marzo,Gabón,1
2023,Marzo,Vanuatu,1
2023,Marzo,Ghana,1
2023,Marzo,Sierra Leona,1
2023,Marzo,Madagascar,1
2023,Marzo,Puerto Rico,1
2023,Marzo,Sáhara Occidental,1
2023,Marzo,Antigua y Barbuda,1
2023,Marzo,Catar,1
2023,Marzo,Bután,1
2023,Mayo,Estados Unidos de América,19806
2023,Mayo,Colombia,12653
2023,Mayo,Perú,4871
2023,Mayo,China,2671
2023,Mayo,España,2166
2023,Mayo,Alemania,1778
2023,Mayo,Reino Unido,1774
2023,Mayo,Canadá,1648
2023,Mayo,Francia,1642
2023,Mayo,Argentina,1217
2023,Mayo,México,1079
2023,Mayo,Chile,994
2023,Mayo,Israel,911
2023,Mayo,Brasil,880
2023,Mayo,Países Bajos,821
2023,Mayo,Italia,625
2023,Mayo,Venezuela,552
2023,Mayo,Australia,542
2023,Mayo,Suiza,451
2023,Mayo,República Dominicana,371
2023,Mayo,Panamá,360
2023,Mayo,Costa Rica,303
2023,Mayo,Bélgica,287
2023,Mayo,Guatemala,205
2023,Mayo,Federación de Rusia,189
2023,Mayo,Irlanda,185
2023,Mayo,El Salvador,181
2023,Mayo,Bolivia,162
2023,Mayo,Austria,150
2023,Mayo,Polonia,144
2023,Mayo,Nueva Zelanda,128
2023,Mayo,República de Corea del Sur,123
2023,Mayo,Honduras,117
2023,Mayo,Japón,116
2023,Mayo,Uruguay,115
2023,Mayo,Dinamarca,115
2023,Mayo,Portugal,113
2023,Mayo,India,104
2023,Mayo,República Checa,89
2023,Mayo,Taiwán (República de China),79
2023,Mayo,Sudán,69
2023,Mayo,Nicaragua,68
2023,Mayo,Suecia,63
2023,Mayo,Cuba,62
2023,Mayo,Noruega,55
2023,Mayo,Sudáfrica,55
2023,Mayo,Ucrania,54
2023,Mayo,Singapur,54
2023,Mayo,Rumania,54
2023,Mayo,Paraguay,45
2023,Mayo,Filipinas,42
2023,Mayo,Finlandia,41
2023,Mayo,Hungría,37
2023,Mayo,Tailandia,30
2023,Mayo,Turquía,30
2023,Mayo,Chad,27
2023,Mayo,Grecia,26
2023,Mayo,Jordania,25
2023,Mayo,Bulgaria,21
2023,Mayo,Luxemburgo,19
2023,Mayo,Bielorrusia,18
2023,Mayo,Malasia,18
2023,Mayo,Croacia,18
2023,Mayo,Marruecos,17
2023,Mayo,Eslovaquia,16
2023,Mayo,Serbia,16
2023,Mayo,Líbano,16
2023,Mayo,Eslovenia,15
2023,Mayo,Kuwait,14
2023,Mayo,Burkina Faso,14
2023,Mayo,Guyana,13
2023,Mayo,Palestina,12
2023,Mayo,Trinidad y Tobago,12
2023,Mayo,Arabia Saudita,11
2023,Mayo,Kosovo,11
2023,Mayo,Chipre,10
2023,Mayo,Georgia,10
2023,Mayo,Kirguistán,9
2023,Mayo,Azerbaiyán,9
2023,Mayo,Indonesia,9
2023,Mayo,Letonia,8
2023,Mayo,Haití,7
2023,Mayo,Bosnia y Herzegovina,7
2023,Mayo,Lituania,7
2023,Mayo,Islandia,6
2023,Mayo,Jamaica,6
2023,Mayo,Turkmenistán,6
2023,Mayo,Camerún,5
2023,Mayo,Omán,5
2023,Mayo,Argelia,5
2023,Mayo,Surinam,5
2023,Mayo,Níger,5
2023,Mayo,Kazajistán,4
2023,Mayo,Vietnam,4
2023,Mayo,Kenia,4
2023,Mayo,Belice,4
2023,Mayo,Egipto,3
2023,Mayo,Ghana,3
2023,Mayo,Estonia,3
2023,Mayo,Nigeria,2
2023,Mayo,Nepal,2
2023,Mayo,Albania,2
2023,Mayo,Granada,2
2023,Mayo,Guinea-Bisau,2
2023,Mayo,Catar,2
2023,Mayo,Zimbabue,2
2023,Mayo,Bahamas,2
2023,Mayo,Etiopía,2
2023,Mayo,Barein,1
2023,Mayo,Armenia,1
2023,Mayo,Antigua República Yugoslava de Macedonia,1
2023,Mayo,Túnez,1
2023,Mayo,Ruanda,1
2023,Mayo,Emiratos Árabes Unidos,1
2023,Mayo,Pakistán,1
2023,Mayo,Costa de Marfil,1
2023,Mayo,Madagascar,1
2023,Mayo,República Árabe Siria,1
2023,Mayo,Sierra Leona,1
2023,Mayo,Samoa,1
2023,Mayo,Andorra,1
2023,Mayo,Sudán del Sur,1
2023,Mayo,Antigua y Barbuda,1
2023,Mayo,Eritrea,1
2023,Mayo,San Cristóbal y Nieves,1
2023,Mayo,Togo,1
2023,Mayo,Santa Lucía,1
2023,Mayo,Uganda,1
2023,Mayo,Mauritania,1
2023,Mayo,Liechtenstein,1
2023,Mayo,Bangladesh,1
2023,Noviembre,Estados Unidos de América,17106
2023,Noviembre,Colombia,13793
2023,Noviembre,Perú,5824
2023,Noviembre,China,4544
2023,Noviembre,España,2664
2023,Noviembre,Canadá,2358
2023,Noviembre,Alemania,2008
2023,Noviembre,Reino Unido,1954
2023,Noviembre,México,1428
2023,Noviembre,Francia,1348
2023,Noviembre,Chile,978
2023,Noviembre,Argentina,923
2023,Noviembre,Brasil,847
2023,Noviembre,Italia,761
2023,Noviembre,Venezuela,610
2023,Noviembre,Países Bajos,567
2023,Noviembre,Suiza,564
2023,Noviembre,Australia,471
2023,Noviembre,Panamá,468
2023,Noviembre,Polonia,456
2023,Noviembre,República Dominicana,351
2023,Noviembre,Bélgica,312
2023,Noviembre,Costa Rica,302
2023,Noviembre,Austria,265
2023,Noviembre,Dinamarca,250
2023,Noviembre,Suecia,248
2023,Noviembre,Bolivia,230
2023,Noviembre,Guatemala,216
2023,Noviembre,Federación de Rusia,209
2023,Noviembre,Japón,196
2023,Noviembre,República de Corea del Sur,195
2023,Noviembre,República Checa,194
2023,Noviembre,Irlanda,171
2023,Noviembre,Honduras,160
2023,Noviembre,El Salvador,159
2023,Noviembre,Portugal,131
2023,Noviembre,Noruega,115
2023,Noviembre,Uruguay,105
2023,Noviembre,Finlandia,92
2023,Noviembre,Cuba,87
2023,Noviembre,Nueva Zelanda,87
2023,Noviembre,Nicaragua,83
2023,Noviembre,Taiwán (República de China),83
2023,Noviembre,India,77
2023,Noviembre,Bulgaria,74
2023,Noviembre,Ucrania,71
2023,Noviembre,Estonia,70
2023,Noviembre,Filipinas,70
2023,Noviembre,Israel,70
2023,Noviembre,Eslovenia,68
2023,Noviembre,Hungría,67
2023,Noviembre,Singapur,52
2023,Noviembre,Eslovaquia,51
2023,Noviembre,Paraguay,50
2023,Noviembre,Turquía,45
2023,Noviembre,Rumania,41
2023,Noviembre,Grecia,40
2023,Noviembre,Sudáfrica,37
2023,Noviembre,Lituania,33
2023,Noviembre,Croacia,32
2023,Noviembre,Indonesia,29
2023,Noviembre,Malasia,29
2023,Noviembre,Serbia,21
2023,Noviembre,Letonia,21
2023,Noviembre,Kenia,18
2023,Noviembre,Tailandia,14
2023,Noviembre,Vietnam,14
2023,Noviembre,Luxemburgo,14
2023,Noviembre,Jordania,13
2023,Noviembre,Marruecos,13
2023,Noviembre,Kazajistán,13
2023,Noviembre,Líbano,12
2023,Noviembre,Arabia Saudita,9
2023,Noviembre,Bosnia y Herzegovina,8
2023,Noviembre,Jamaica,7
2023,Noviembre,Malta,7
2023,Noviembre,Túnez,6
2023,Noviembre,Chipre,6
2023,Noviembre,Haití,6
2023,Noviembre,Montenegro,6
2023,Noviembre,Islandia,6
2023,Noviembre,Guyana,5
2023,Noviembre,Egipto,5
2023,Noviembre,Trinidad y Tobago,4
2023,Noviembre,Irán,4
2023,Noviembre,Azerbaiyán,4
2023,Noviembre,Santa Lucía,4
2023,Noviembre,Georgia,4
2023,Noviembre,Bielorrusia,4
2023,Noviembre,Palestina,3
2023,Noviembre,Antigua República Yugoslava de Macedonia,3
2023,Noviembre,Belice,3
2023,Noviembre,Barbados,3
2023,Noviembre,República de Moldovia,3
2023,Noviembre,Argelia,3
2023,Noviembre,Kosovo,3
2023,Noviembre,Pakistán,3
2023,Noviembre,Liechtenstein,2
2023,Noviembre,Afganistán,2
2023,Noviembre,Omán,2
2023,Noviembre,Yibuti,2
2023,Noviembre,Comoras,2
2023,Noviembre,Granada,2
2023,Noviembre,Kuwait,2
2023,Noviembre,Vanuatu,2
2023,Noviembre,Hong Kong (Región Administrativa Especial de China),2
2023,Noviembre,Zimbabue,2
2023,Noviembre,Nepal,2
2023,Noviembre,Senegal,2
2023,Noviembre,Myanmar,2
2023,Noviembre,Tonga,1
2023,Noviembre,República Democrática del Congo,1
2023,Noviembre,Nigeria,1
2023,Noviembre,Camboya,1
2023,Noviembre,Malaui,1
2023,Noviembre,Ruanda,1
2023,Noviembre,Burkina Faso,1
2023,Noviembre,Bahamas,1
2023,Noviembre,Zambia,1
2023,Noviembre,Antigua y Barbuda,1
2023,Noviembre,Andorra,1
2023,Noviembre,Liberia,1
2023,Noviembre,Lesoto,1
2023,Noviembre,Mongolia,1
2023,Noviembre,Emiratos Árabes Unidos,1
2023,Noviembre,Santo Tomé y Príncipe,1
2023,Noviembre,República Árabe Siria,1
2023,Noviembre,Benín,1
2023,Noviembre,Guinea Ecuatorial,1
2023,Noviembre,Níger,1
2023,Noviembre,Albania,1
2023,Noviembre,República Democrática Popular Lao,1
2023,Noviembre,Yemen,1
2023,Noviembre,Uganda,1
2023,Noviembre,Fiyi,1
2023,Noviembre,Costa de Marfil,1
2023,Noviembre,Mauricio,1
2023,Noviembre,Somalia,1
2023,Noviembre,Tanzania (República Unida de) ,1
2023,Noviembre,Seychelles,1
2023,Octubre,Colombia,16079
2023,Octubre,Estados Unidos de América,14712
2023,Octubre,Perú,6564
2023,Octubre,China,4156
2023,Octubre,España,2538
2023,Octubre,Alemania,1995
2023,Octubre,Reino Unido,1829
2023,Octubre,Canadá,1660
2023,Octubre,Francia,1627
2023,Octubre,México,1512
2023,Octubre,Argentina,1142
2023,Octubre,Brasil,988
2023,Octubre,Chile,950
2023,Octubre,Países Bajos,672
2023,Octubre,Italia,611
2023,Octubre,Suiza,605
2023,Octubre,Australia,565
2023,Octubre,Venezuela,525
2023,Octubre,República Dominicana,505
2023,Octubre,Panamá,419
2023,Octubre,Bélgica,379
2023,Octubre,Costa Rica,314
2023,Octubre,Dinamarca,283
2023,Octubre,Bolivia,236
2023,Octubre,Austria,234
2023,Octubre,Guatemala,232
2023,Octubre,Suecia,197
2023,Octubre,Japón,192
2023,Octubre,Honduras,189
2023,Octubre,República de Corea del Sur,182
2023,Octubre,Irlanda,173
2023,Octubre,Polonia,170
2023,Octubre,República Checa,155
2023,Octubre,Uruguay,149
2023,Octubre,El Salvador,146
2023,Octubre,Federación de Rusia,137
2023,Octubre,Noruega,132
2023,Octubre,Israel,116
2023,Octubre,Nueva Zelanda,112
2023,Octubre,Portugal,106
2023,Octubre,India,78
2023,Octubre,Hungría,78
2023,Octubre,Cuba,78
2023,Octubre,Rumania,62
2023,Octubre,Ucrania,61
2023,Octubre,Nicaragua,59
2023,Octubre,Finlandia,58
2023,Octubre,Taiwán (República de China),58
2023,Octubre,Eslovaquia,55
2023,Octubre,Paraguay,51
2023,Octubre,Croacia,44
2023,Octubre,Filipinas,41
2023,Octubre,Marruecos,40
2023,Octubre,Sudáfrica,38
2023,Octubre,Turquía,33
2023,Octubre,Eslovenia,26
2023,Octubre,Malasia,25
2023,Octubre,Singapur,24
2023,Octubre,Grecia,23
2023,Octubre,Tailandia,21
2023,Octubre,Indonesia,20
2023,Octubre,Kenia,19
2023,Octubre,Lituania,17
2023,Octubre,Bulgaria,16
2023,Octubre,Estonia,14
2023,Octubre,Bielorrusia,14
2023,Octubre,Jamaica,13
2023,Octubre,Trinidad y Tobago,12
2023,Octubre,Letonia,12
2023,Octubre,Jordania,11
2023,Octubre,Luxemburgo,11
2023,Octubre,Belice,11
2023,Octubre,Malta,9
2023,Octubre,Guyana,8
2023,Octubre,Kazajistán,8
2023,Octubre,Arabia Saudita,8
2023,Octubre,Serbia,7
2023,Octubre,Azerbaiyán,7
2023,Octubre,Pakistán,6
2023,Octubre,Bahamas,6
2023,Octubre,Benín,5
2023,Octubre,Islandia,5
2023,Octubre,Líbano,5
2023,Octubre,Kirguistán,5
2023,Octubre,Armenia,5
2023,Octubre,Irán,5
2023,Octubre,Turkmenistán,4
2023,Octubre,Emiratos Árabes Unidos,4
2023,Octubre,Camerún,4
2023,Octubre,Barbados,3
2023,Octubre,Kuwait,3
2023,Octubre,Georgia,3
2023,Octubre,Haití,3
2023,Octubre,Mongolia,3
2023,Octubre,Argelia,3
2023,Octubre,Surinam,3
2023,Octubre,Madagascar,3
2023,Octubre,Antigua República Yugoslava de Macedonia,2
2023,Octubre,Hong Kong (Región Administrativa Especial de China),2
2023,Octubre,Irak,2
2023,Octubre,Barein,2
2023,Octubre,República de Moldovia,2
2023,Octubre,Nigeria,2
2023,Octubre,Catar,2
2023,Octubre,Liechtenstein,2
2023,Octubre,Palestina,2
2023,Octubre,Uganda,2
2023,Octubre,Albania,2
2023,Octubre,Mozambique,2
2023,Octubre,Ruanda,2
2023,Octubre,Bosnia y Herzegovina,1
2023,Octubre,Túnez,1
2023,Octubre,Dominica,1
2023,Octubre,Kiribati,1
2023,Octubre,Somalia,1
2023,Octubre,Namibia,1
2023,Octubre,San Cristóbal y Nieves,1
2023,Octubre,Zimbabue,1
2023,Octubre,Islas Caimán,1
2023,Octubre,Vietnam,1
2023,Octubre,Omán,1
2023,Octubre,Egipto,1
2023,Octubre,Nepal,1
2023,Octubre,Ghana,1
2023,Octubre,Afganistán,1
2023,Octubre,Tonga,1
2023,Octubre,Chipre,1
2023,Octubre,Liberia,1
2023,Octubre,Cabo Verde,1
2023,Octubre,Montenegro,1
2023,Octubre,República Árabe Siria,1
2023,Octubre,Burundi,1
2023,Septiembre,Estados Unidos de América,13257
2023,Septiembre,Colombia,11739
2023,Septiembre,Perú,5351
2023,Septiembre,China,3842
2023,Septiembre,España,2772
2023,Septiembre,Alemania,1657
2023,Septiembre,México,1380
2023,Septiembre,Francia,1379
2023,Septiembre,Reino Unido,1290
2023,Septiembre,Canadá,1277
2023,Septiembre,Chile,986
2023,Septiembre,Argentina,971
2023,Septiembre,Brasil,853
2023,Septiembre,Países Bajos,820
2023,Septiembre,Venezuela,563
2023,Septiembre,Italia,538
2023,Septiembre,Australia,450
2023,Septiembre,Suiza,434
2023,Septiembre,Panamá,424
2023,Septiembre,Costa Rica,365
2023,Septiembre,República Dominicana,364
2023,Septiembre,Bélgica,362
2023,Septiembre,Polonia,304
2023,Septiembre,Israel,300
2023,Septiembre,Japón,251
2023,Septiembre,Dinamarca,222
2023,Septiembre,El Salvador,194
2023,Septiembre,Bolivia,192
2023,Septiembre,Guatemala,188
2023,Septiembre,Austria,169
2023,Septiembre,República de Corea del Sur,158
2023,Septiembre,Irlanda,147
2023,Septiembre,Uruguay,120
2023,Septiembre,Honduras,110
2023,Septiembre,República Checa,105
2023,Septiembre,Nueva Zelanda,101
2023,Septiembre,Federación de Rusia,100
2023,Septiembre,Portugal,98
2023,Septiembre,India,82
2023,Septiembre,Suecia,69
2023,Septiembre,Cuba,69
2023,Septiembre,Paraguay,61
2023,Septiembre,Rumania,55
2023,Septiembre,Ucrania,55
2023,Septiembre,Eslovaquia,54
2023,Septiembre,Nicaragua,53
2023,Septiembre,Jordania,44
2023,Septiembre,Singapur,38
2023,Septiembre,Taiwán (República de China),37
2023,Septiembre,Noruega,34
2023,Septiembre,Turquía,32
2023,Septiembre,Finlandia,27
2023,Septiembre,Letonia,27
2023,Septiembre,Hungría,27
2023,Septiembre,Sudáfrica,20
2023,Septiembre,Tailandia,20
2023,Septiembre,Filipinas,19
2023,Septiembre,Georgia,19
2023,Septiembre,Lituania,19
2023,Septiembre,Jamaica,16
2023,Septiembre,Croacia,16
2023,Septiembre,Malasia,15
2023,Septiembre,Luxemburgo,15
2023,Septiembre,Líbano,14
2023,Septiembre,Grecia,13
2023,Septiembre,Indonesia,13
2023,Septiembre,Bulgaria,12
2023,Septiembre,Marruecos,12
2023,Septiembre,Kenia,12
2023,Septiembre,Bielorrusia,10
2023,Septiembre,Ghana,10
2023,Septiembre,Malta,9
2023,Septiembre,Haití,8
2023,Septiembre,Estonia,8
2023,Septiembre,Eslovenia,8
2023,Septiembre,Egipto,7
2023,Septiembre,Kazajistán,7
2023,Septiembre,San Cristóbal y Nieves,7
2023,Septiembre,Serbia,7
2023,Septiembre,Kosovo,6
2023,Septiembre,Argelia,6
2023,Septiembre,Camerún,5
2023,Septiembre,Trinidad y Tobago,5
2023,Septiembre,Arabia Saudita,5
2023,Septiembre,Irán,4
2023,Septiembre,República de Moldovia,4
2023,Septiembre,Bahamas,3
2023,Septiembre,Túnez,3
2023,Septiembre,Kuwait,3
2023,Septiembre,Emiratos Árabes Unidos,3
2023,Septiembre,Islandia,3
2023,Septiembre,Uganda,3
2023,Septiembre,Montenegro,3
2023,Septiembre,Dominica,2
2023,Septiembre,Mongolia,2
2023,Septiembre,Antigua República Yugoslava de Macedonia,2
2023,Septiembre,Chipre,2
2023,Septiembre,Azerbaiyán,2
2023,Septiembre,Santa Lucía,2
2023,Septiembre,Turkmenistán,2
2023,Septiembre,Surinam,2
2023,Septiembre,Liechtenstein,2
2023,Septiembre,Zimbabue,2
2023,Septiembre,Kiribati,2
2023,Septiembre,Catar,2
2023,Septiembre,Palestina,2
2023,Septiembre,Fiyi,2
2023,Septiembre,Nepal,2
2023,Septiembre,Malí,1
2023,Septiembre,San Vicente y las Granadinas,1
2023,Septiembre,Vietnam,1
2023,Septiembre,Lesoto,1
2023,Septiembre,Sri Lanka,1
2023,Septiembre,Pakistán,1
2023,Septiembre,Yibuti,1
2023,Septiembre,Armenia,1
2023,Septiembre,Hong Kong (Región Administrativa Especial de China),1
2023,Septiembre,Vanuatu,1
2023,Septiembre,Nigeria,1
2023,Septiembre,Eritrea,1
2023,Septiembre,Mozambique,1
2023,Septiembre,Afganistán,1
2023,Septiembre,Tanzania (República Unida de) ,1
2023,Septiembre,Mauricio,1
2023,Septiembre,República Árabe Siria,1
2023,Septiembre,Bosnia y Herzegovina,1
2023,Septiembre,República Democrática Popular Lao,1
2023,Septiembre,Tayikistán,1
2023,Septiembre,Madagascar,1
2023,Septiembre,Senegal,1
2023,Septiembre,Togo,1
2023,Septiembre,Albania,1
2023,Septiembre,Sudán,1
2023,Septiembre,Benín,1
2023,Septiembre,Yemen,1
2024,Abril,Estados Unidos de América,15987
2024,Abril,Colombia,9706
2024,Abril,China,3042
2024,Abril,Perú,2800
2024,Abril,Canadá,1603
2024,Abril,España,1598
2024,Abril,Reino Unido,1503
2024,Abril,Alemania,1437
2024,Abril,Argentina,1229
2024,Abril,México,907
2024,Abril,Francia,883
2024,Abril,Brasil,772
2024,Abril,Chile,725
2024,Abril,Australia,580
2024,Abril,Venezuela,577
2024,Abril,Italia,542
2024,Abril,Países Bajos,516
2024,Abril,Suiza,390
2024,Abril,Panamá,311
2024,Abril,Costa Rica,258
2024,Abril,República Dominicana,233
2024,Abril,Dinamarca,208
2024,Abril,Israel,189
2024,Abril,Guatemala,169
2024,Abril,Bélgica,167
2024,Abril,Japón,156
2024,Abril,Federación de Rusia,152
2024,Abril,El Salvador,149
2024,Abril,Polonia,145
2024,Abril,Uruguay,143
2024,Abril,Irlanda,138
2024,Abril,República de Corea del Sur,119
2024,Abril,Bolivia,115
2024,Abril,Nueva Zelanda,110
2024,Abril,Portugal,109
2024,Abril,Austria,109
2024,Abril,República Checa,102
2024,Abril,Honduras,99
2024,Abril,Cuba,90
2024,Abril,Filipinas,74
2024,Abril,Suecia,69
2024,Abril,Paraguay,63
2024,Abril,Rumania,52
2024,Abril,Ucrania,46
2024,Abril,India,44
2024,Abril,Noruega,44
2024,Abril,Bulgaria,40
2024,Abril,Nicaragua,39
2024,Abril,Taiwán (República de China),36
2024,Abril,Sudáfrica,36
2024,Abril,Turquía,33
2024,Abril,Finlandia,33
2024,Abril,Eslovaquia,31
2024,Abril,Lituania,25
2024,Abril,Eslovenia,25
2024,Abril,Grecia,24
2024,Abril,Malasia,22
2024,Abril,Singapur,21
2024,Abril,Tailandia,19
2024,Abril,Croacia,19
2024,Abril,Trinidad y Tobago,18
2024,Abril,Luxemburgo,17
2024,Abril,Hungría,15
2024,Abril,Letonia,14
2024,Abril,Serbia,12
2024,Abril,Indonesia,8
2024,Abril,Líbano,8
2024,Abril,Camerún,7
2024,Abril,Bielorrusia,7
2024,Abril,Jordania,7
2024,Abril,Arabia Saudita,7
2024,Abril,Dominica,6
2024,Abril,Ghana,6
2024,Abril,Barbados,5
2024,Abril,Granada,5
2024,Abril,Estonia,4
2024,Abril,Kazajistán,4
2024,Abril,Jamaica,4
2024,Abril,Argelia,4
2024,Abril,Pakistán,4
2024,Abril,Montenegro,3
2024,Abril,Azerbaiyán,3
2024,Abril,Belice,3
2024,Abril,Afganistán,3
2024,Abril,Kenia,3
2024,Abril,Albania,3
2024,Abril,Marruecos,3
2024,Abril,Haití,3
2024,Abril,Emiratos Árabes Unidos,2
2024,Abril,Bosnia y Herzegovina,2
2024,Abril,Kuwait,2
2024,Abril,Túnez,2
2024,Abril,Surinam,2
2024,Abril,Kosovo,2
2024,Abril,Sri Lanka,2
2024,Abril,Mongolia,2
2024,Abril,Togo,2
2024,Abril,Bahamas,2
2024,Abril,Zimbabue,2
2024,Abril,Egipto,2
2024,Abril,Catar,2
2024,Abril,Chipre,2
2024,Abril,Antigua República Yugoslava de Macedonia,1
2024,Abril,Guyana,1
2024,Abril,Bangladesh,1
2024,Abril,Libia,1
2024,Abril,Armenia,1
2024,Abril,Mauricio,1
2024,Abril,Nigeria,1
2024,Abril,Namibia,1
2024,Abril,Hong Kong (Región Administrativa Especial de China),1
2024,Abril,Mozambique,1
2024,Abril,Tanzania (República Unida de) ,1
2024,Abril,Barein,1
2024,Abril,Antigua y Barbuda,1
2024,Abril,San Cristóbal y Nieves,1
2024,Abril,Zambia,1
2024,Abril,Vietnam,1
2024,Abril,República de Moldovia,1
2024,Abril,Palestina,1
2024,Abril,Nepal,1
2024,Agosto,Estados Unidos de América,20802
2024,Agosto,Colombia,12418
2024,Agosto,Perú,7345
2024,Agosto,España,4270
2024,Agosto,Alemania,1579
2024,Agosto,Reino Unido,1426
2024,Agosto,Canadá,1425
2024,Agosto,Italia,1114
2024,Agosto,México,992
2024,Agosto,Chile,991
2024,Agosto,Argentina,959
2024,Agosto,Francia,924
2024,Agosto,Venezuela,913
2024,Agosto,Brasil,753
2024,Agosto,Países Bajos,494
2024,Agosto,Australia,478
2024,Agosto,Panamá,380
2024,Agosto,República Dominicana,367
2024,Agosto,Costa Rica,334
2024,Agosto,China,317
2024,Agosto,Suiza,263
2024,Agosto,Israel,252
2024,Agosto,Japón,225
2024,Agosto,El Salvador,217
2024,Agosto,Guatemala,213
2024,Agosto,Bolivia,202
2024,Agosto,Bélgica,188
2024,Agosto,Honduras,173
2024,Agosto,Polonia,172
2024,Agosto,Uruguay,162
2024,Agosto,Austria,154
2024,Agosto,Irlanda,146
2024,Agosto,Cuba,146
2024,Agosto,Federación de Rusia,125
2024,Agosto,Nueva Zelanda,119
2024,Agosto,Portugal,117
2024,Agosto,República Checa,106
2024,Agosto,República de Corea del Sur,93
2024,Agosto,Suecia,89
2024,Agosto,Paraguay,80
2024,Agosto,Dinamarca,78
2024,Agosto,India,77
2024,Agosto,Nicaragua,70
2024,Agosto,Tailandia,64
2024,Agosto,Ucrania,62
2024,Agosto,Turquía,61
2024,Agosto,Noruega,59
2024,Agosto,Rumania,58
2024,Agosto,Grecia,55
2024,Agosto,Sudáfrica,52
2024,Agosto,Eslovaquia,46
2024,Agosto,Filipinas,39
2024,Agosto,Malasia,35
2024,Agosto,Hungría,33
2024,Agosto,Bulgaria,25
2024,Agosto,Croacia,21
2024,Agosto,Luxemburgo,21
2024,Agosto,Finlandia,20
2024,Agosto,Taiwán (República de China),20
2024,Agosto,Singapur,19
2024,Agosto,Lituania,16
2024,Agosto,Indonesia,15
2024,Agosto,Malta,13
2024,Agosto,Letonia,12
2024,Agosto,San Cristóbal y Nieves,12
2024,Agosto,Marruecos,11
2024,Agosto,Jamaica,11
2024,Agosto,Eslovenia,10
2024,Agosto,Chipre,10
2024,Agosto,Jordania,9
2024,Agosto,Guyana,9
2024,Agosto,Armenia,9
2024,Agosto,Belice,8
2024,Agosto,Kazajistán,8
2024,Agosto,Bielorrusia,8
2024,Agosto,Pakistán,7
2024,Agosto,Estonia,7
2024,Agosto,Líbano,7
2024,Agosto,Bahamas,6
2024,Agosto,Emiratos Árabes Unidos,5
2024,Agosto,Trinidad y Tobago,5
2024,Agosto,República de Moldovia,5
2024,Agosto,Kosovo,4
2024,Agosto,Kuwait,4
2024,Agosto,Argelia,4
2024,Agosto,Arabia Saudita,4
