secuencial,tip_movi,tip_naci,anio_movi,mes_movi,dia_movi,sex_migr,nac_migr,subcont_nac,cont_nac,via_tran,mot_viam,pais_prod,subcont_prod,cont_prod,lug_prod,pais_res,subcont_res,cont_res,jef_migr,pro_jefm,can_jefm,cla_migr,ocu_migr,edad
51155490,Entrada,Extranjero,2023,Mayo,2,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,New York New York,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Sin especificar,23
15957624,Entrada,Extranjero,2023,Enero,29,Hombre,Países Bajos,Europa Occidental,Europa,Vía Marítimo,Turismo,El Salvador,América Central,América,Acajutla,Países Bajos,Europa Occidental,Europa,Unidad de Control Migratorio Puerto Marítimo Manta,Manabí,Manta,No inmigrante T-3,Jubilados y pensionistas,72
74148800,Entrada,Extranjero,2023,Julio,3,Hombre,Colombia,América del Sur,América,Vía terrestre,Turismo,Colombia,América del Sur,América,Pasto,Colombia,América del Sur,América,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,No inmigrante T-3,Sin especificar,47
90680517,Entrada,Extranjero,2023,Septiembre,13,Mujer,China,Asia Oriental,Asia,Vía Aérea,Turismo,Turquía,Asia Occidental,Asia,Istanbul,China,Asia Oriental,Asia,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,17
85383054,Salida,Extranjero,2023,Agosto,14,Mujer,España,Europa Meridional,Europa,Vía Aérea,Turismo,Colombia,América del Sur,América,Cartagena de Indias,España,Europa Meridional,Europa,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,,Personal de apoyo administrativo no clasificado bajo otros epigrafes,61
114556792,Salida,Ecuatoriano,2023,Noviembre,2,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,New York New York,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Directores generales y gerentes generales,52
110482169,Entrada,Extranjero,2023,Noviembre,1,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,New York New York,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,13
125748479,Salida,Extranjero,2023,Diciembre,3,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Houston Texas,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,,Profesores de formacion profesional,67
100482163,Salida,Ecuatoriano,2023,Octubre,8,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,New York New York,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Menores de edad,13
61212321,Salida,Ecuatoriano,2023,Junio,6,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Brasil,América del Sur,América,Río De Janeiro,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Asistentes de venta de tiendas y almacenes,24
34238307,Entrada,Extranjero,2023,Marzo,21,Hombre,Perú,América del Sur,América,Vía terrestre,Turismo,Colombia,América del Sur,América,Pasto,Perú,América del Sur,América,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,No inmigrante T-3,Sin especificar,48
112429253,Salida,Ecuatoriano,2023,Noviembre,22,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Washington D C,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Ingenieros no clasificados bajo otros epigrafes,33
73198729,Salida,Ecuatoriano,2023,Julio,20,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Colombia,América del Sur,América,Bogotá Dc,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Personal de apoyo administrativo no clasificado bajo otros epigrafes,39
50265193,Salida,Ecuatoriano,2023,Mayo,16,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,República Dominicana,"América, El Caribe",América,Punta Cana,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Menores de edad,8
92598478,Salida,Ecuatoriano,2023,Septiembre,29,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,España,Europa Meridional,Europa,Madrid,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Personal de apoyo administrativo no clasificado bajo otros epigrafes,34
110472584,Entrada,Extranjero,2023,Noviembre,19,Mujer,México,América Central,América,Vía Aérea,Turismo,México,América Central,América,Mexico City,México,América Central,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,13
122527640,Salida,Ecuatoriano,2023,Diciembre,19,Hombre,Ecuador,América del Sur,América,Vía terrestre,Turismo,Colombia,América del Sur,América,Villavicencio,Ecuador,América del Sur,América,Centro Binacional de Atención Fronteriza San Miguel,Sucumbios,Sucumbíos,Clase migratoria para ecuatorianos,"Costureros, bordadores y afines",34
63646180,Entrada,Extranjero,2023,Junio,23,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Buffalo New York,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Atletas y deportistas,43
40478957,Salida,Ecuatoriano,2023,Abril,4,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,España,Europa Meridional,Europa,Barcelona,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Menores de edad,13
120344837,Entrada,Extranjero,2023,Diciembre,23,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Miami Florida,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,10
50749839,Salida,Ecuatoriano,2023,Mayo,6,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Fort Lauderdale Florida,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Estudiantes,18
20484740,Salida,Ecuatoriano,2023,Febrero,12,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Miami Florida,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Menores de edad,14
122469461,Salida,Ecuatoriano,2023,Diciembre,7,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Colombia,América del Sur,América,Medellín,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Personal de apoyo administrativo no clasificado bajo otros epigrafes,33
51942460,Salida,Ecuatoriano,2023,Mayo,12,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Colombia,América del Sur,América,Cartagena de Indias,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Asistentes de venta de tiendas y almacenes,30
121822610,Salida,Ecuatoriano,2023,Diciembre,21,Hombre,Ecuador,América del Sur,América,Vía terrestre,Turismo,Colombia,América del Sur,América,Pasto,Ecuador,América del Sur,América,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,Clase migratoria para ecuatorianos,Sin especificar,29
124451419,Salida,Ecuatoriano,2023,Diciembre,27,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,Colombia,América del Sur,América,Bogotá Dc,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Amas de casa,50
42919082,Salida,Ecuatoriano,2023,Abril,25,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,Perú,América del Sur,América,Chiclayo,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Amas de casa,37
70484749,Salida,Ecuatoriano,2023,Julio,17,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,Colombia,América del Sur,América,Medellín,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Menores de edad,14
45158758,Salida,Extranjero,2023,Abril,19,Mujer,Venezuela,América del Sur,América,Vía Aérea,Turismo,Canadá,América del Septentrional,América,Toronto,Venezuela,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrante RP-UNA,Personal de apoyo administrativo no clasificado bajo otros epigrafes,59
115991112,Entrada,Extranjero,2023,Noviembre,24,Hombre,Colombia,América del Sur,América,Vía terrestre,Turismo,Colombia,América del Sur,América,Villavicencio,Colombia,América del Sur,América,Centro Binacional de Atención Fronteriza San Miguel,Sucumbios,Sucumbíos,No inmigrante T-3,Jubilados y pensionistas,73
23113600,Entrada,Extranjero,2023,Febrero,4,Mujer,Colombia,América del Sur,América,Vía terrestre,Turismo,Colombia,América del Sur,América,Pasto,Colombia,América del Sur,América,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,No inmigrante RT-MER,Amas de casa,38
113126355,Salida,Ecuatoriano,2023,Noviembre,3,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Alemania,Europa Occidental,Europa,Hamburgo,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Sin especificar,38
20533148,Salida,Ecuatoriano,2023,Febrero,14,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Orlando Florida,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Menores de edad,15
84499878,Salida,Ecuatoriano,2023,Agosto,14,Hombre,Ecuador,América del Sur,América,Vía terrestre,Turismo,Colombia,América del Sur,América,Pasto,Ecuador,América del Sur,América,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,Clase migratoria para ecuatorianos,Personal de apoyo administrativo no clasificado bajo otros epigrafes,51
53479064,Salida,Ecuatoriano,2023,Mayo,27,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Miami Florida,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Abogados,41
33675110,Entrada,Extranjero,2023,Marzo,31,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Miami Florida,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Directores generales y gerentes generales,43
91811624,Salida,Ecuatoriano,2023,Septiembre,29,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,República Dominicana,"América, El Caribe",América,Punta Cana,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Abogados,29
35472708,Entrada,Extranjero,2023,Marzo,28,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Buffalo New York,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Jubilados y pensionistas,63
33124146,Salida,Ecuatoriano,2023,Marzo,3,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,Panamá,América Central,América,Panamá City,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Estudiantes,38
83512201,Entrada,Extranjero,2023,Agosto,3,Mujer,Perú,América del Sur,América,Vía terrestre,Turismo,Perú,América del Sur,América,Tumbes,Perú,América del Sur,América,Centro Binacional de Atención Fronteriza Huaquillas,El Oro,Huaquillas,No inmigrante T-3,Contables,42
91371568,Salida,Ecuatoriano,2023,Septiembre,9,Mujer,Ecuador,América del Sur,América,Vía terrestre,Turismo,Perú,América del Sur,América,Tumbes,Ecuador,América del Sur,América,Centro Binacional de Atención Fronteriza Huaquillas,El Oro,Huaquillas,Clase migratoria para ecuatorianos,Medicos generales,25
31512482,Entrada,Extranjero,2023,Marzo,1,Hombre,Colombia,América del Sur,América,Vía terrestre,Turismo,Colombia,América del Sur,América,Pasto,Colombia,América del Sur,América,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,No inmigrante T-3,Sin especificar,26
32951337,Salida,Ecuatoriano,2023,Marzo,12,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,España,Europa Meridional,Europa,Madrid,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Comerciantes de tiendas,37
111208939,Salida,Ecuatoriano,2023,Noviembre,12,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,República Dominicana,"América, El Caribe",América,Punta Cana,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Estudiantes,24
41126030,Entrada,Extranjero,2023,Abril,18,Mujer,Colombia,América del Sur,América,Vía terrestre,Turismo,Colombia,América del Sur,América,Pasto,Colombia,América del Sur,América,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,No inmigrante T-3,Sin especificar,23
33703529,Salida,Ecuatoriano,2023,Marzo,9,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Honduras,América Central,América,San Pedro Sula,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Tecnicos en ciencias fisicas y en ingenieria no clasificados bajo otros epigrafes,43
121962222,Entrada,Extranjero,2023,Diciembre,24,Mujer,China,Asia Oriental,Asia,Vía Aérea,Turismo,México,América Central,América,Mexico City,China,Asia Oriental,Asia,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Profesionales de la publicidad y la comercializacion,30
65560831,Entrada,Extranjero,2023,Junio,30,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,New York New York,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Jubilados y pensionistas,64
30484769,Entrada,Extranjero,2023,Marzo,17,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Fort Lauderdale Florida,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,14
40482102,Entrada,Extranjero,2023,Abril,13,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Houston Texas,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,13
111619043,Salida,Ecuatoriano,2023,Noviembre,5,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Colombia,América del Sur,América,Medellín,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Medicos generales,27
101510189,Salida,Ecuatoriano,2023,Octubre,30,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,Perú,América del Sur,América,Tumbes,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Estudiantes,26
